label,line,construct,treatment,id,ari_freq
-1.539999962,#8-7_1uM_DSP,#8-7,1uM_DSP,3,5.213405901
-1.25999999,#8-7_1uM_DSP,#8-7,1uM_DSP,3,5.368907804
-0.980000019,#8-7_1uM_DSP,#8-7,1uM_DSP,3,5.614437124
-0.699999988,#8-7_1uM_DSP,#8-7,1uM_DSP,3,5.368907804
-0.420000017,#8-7_1uM_DSP,#8-7,1uM_DSP,3,4.820558988
-0.140000001,#8-7_1uM_DSP,#8-7,1uM_DSP,3,4.333592503
0.140000001,#8-7_1uM_DSP,#8-7,1uM_DSP,3,3.5642673
0.420000017,#8-7_1uM_DSP,#8-7,1uM_DSP,3,3.212341941
0.699999988,#8-7_1uM_DSP,#8-7,1uM_DSP,3,2.78266563
0.980000019,#8-7_1uM_DSP,#8-7,1uM_DSP,3,2.520767688
1.25999999,#8-7_1uM_DSP,#8-7,1uM_DSP,3,2.033801203
1.539999962,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.591848427
1.819999933,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.616401359
2.099999905,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.248107378
2.380000114,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.031223145
2.659999847,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.871629087
2.940000057,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.834799689
3.21999979,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.744772272
3.5,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.634284077
3.78000021,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.536072349
4.059999943,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.491058641
4.340000153,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.437860621
4.619999886,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.433768466
4.900000095,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.388754757
5.180000305,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.351925359
5.460000038,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.290543029
5.739999771,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.315095961
6.019999981,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.200515612
6.300000191,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.225068544
6.579999924,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.200515612
6.859999657,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.188239146
7.140000343,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.163686214
7.420000076,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.163686214
7.699999809,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.094119573
7.980000019,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.110488194
8.260000229,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.118672505
8.539999962,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.077750951
8.819999695,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.090027417
9.100000381,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.065474485
9.380000114,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.06138233
9.659999847,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.06138233
9.940000534,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.077750951
10.21999931,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.036829398
10.5,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.045013709
10.78000069,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.053198019
11.05999947,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.032737243
11.34000015,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.045013709
11.61999989,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.024552932
11.89999962,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.016368621
12.18000031,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.032737243
12.46000004,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.020460777
12.73999977,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.024552932
13.02000046,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.024552932
13.29999924,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.016368621
13.57999992,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.020460777
13.86000061,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.012276466
-13.86000061,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0
-13.57999992,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0
-13.29999924,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.009242144
-13.02000046,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.009242144
-12.73999977,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.009242144
-12.46000004,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.018484288
-12.18000031,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.018484288
-11.89999962,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.046210721
-11.61999989,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.018484288
-11.34000015,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.027726433
-11.05999947,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.018484288
-10.78000069,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.046210721
-10.5,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.046210721
-10.21999931,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.036968577
-9.940000534,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.055452865
-9.659999847,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.064695009
-9.380000114,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.11090573
-9.100000381,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.147874307
-8.819999695,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.231053604
-8.539999962,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.323475046
-8.260000229,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.406654344
-7.980000019,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.489833641
-7.699999809,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.711645102
-7.420000076,#8-7_1uM_DSP,#8-7,1uM_DSP,4,0.794824399
-7.140000343,#8-7_1uM_DSP,#8-7,1uM_DSP,4,1.099815157
-6.859999657,#8-7_1uM_DSP,#8-7,1uM_DSP,4,1.109057301
-6.579999924,#8-7_1uM_DSP,#8-7,1uM_DSP,4,1.182994455
-6.300000191,#8-7_1uM_DSP,#8-7,1uM_DSP,4,1.478743068
-6.019999981,#8-7_1uM_DSP,#8-7,1uM_DSP,4,1.293900185
-5.739999771,#8-7_1uM_DSP,#8-7,1uM_DSP,4,1.719038817
-5.460000038,#8-7_1uM_DSP,#8-7,1uM_DSP,4,1.79297597
-5.180000305,#8-7_1uM_DSP,#8-7,1uM_DSP,4,2.060998152
-4.900000095,#8-7_1uM_DSP,#8-7,1uM_DSP,4,2.088724584
-4.619999886,#8-7_1uM_DSP,#8-7,1uM_DSP,4,2.171903882
-4.340000153,#8-7_1uM_DSP,#8-7,1uM_DSP,4,2.513863216
-4.059999943,#8-7_1uM_DSP,#8-7,1uM_DSP,4,2.578558226
-3.78000021,#8-7_1uM_DSP,#8-7,1uM_DSP,4,2.661737523
-3.5,#8-7_1uM_DSP,#8-7,1uM_DSP,4,2.532347505
