label,line,construct,treatment,id,ari_freq
-9.940000534,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.095405842
-9.659999847,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.099075297
-9.380000114,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.117422574
-9.100000381,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.198150594
-8.819999695,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.253192426
-8.539999962,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.260531337
-8.260000229,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.366945545
-7.980000019,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.352267723
-7.699999809,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.466020843
-7.420000076,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.517393219
-7.140000343,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.594451783
-6.859999657,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.594451783
-6.579999924,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.796271833
-6.300000191,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.752238368
-6.019999981,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.865991487
-5.739999771,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.818288566
-5.460000038,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.832966388
-5.180000305,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.96873624
-4.900000095,#8-7_1uM_DEX,#8-7,1uM_DEX,3,1.067811537
-4.619999886,#8-7_1uM_DEX,#8-7,1uM_DEX,3,1.144870101
-4.340000153,#8-7_1uM_DEX,#8-7,1uM_DEX,3,1.133861735
-4.059999943,#8-7_1uM_DEX,#8-7,1uM_DEX,3,1.203581389
-3.78000021,#8-7_1uM_DEX,#8-7,1uM_DEX,3,1.225598121
-3.5,#8-7_1uM_DEX,#8-7,1uM_DEX,3,1.376045795
-3.21999979,#8-7_1uM_DEX,#8-7,1uM_DEX,3,1.684280053
-2.940000057,#8-7_1uM_DEX,#8-7,1uM_DEX,3,2.029208865
-2.659999847,#8-7_1uM_DEX,#8-7,1uM_DEX,3,2.649346837
-2.380000114,#8-7_1uM_DEX,#8-7,1uM_DEX,3,4.157493028
-2.099999905,#8-7_1uM_DEX,#8-7,1uM_DEX,3,5.621605754
-1.819999933,#8-7_1uM_DEX,#8-7,1uM_DEX,3,7.650814619
-1.539999962,#8-7_1uM_DEX,#8-7,1uM_DEX,3,8.733303978
-1.25999999,#8-7_1uM_DEX,#8-7,1uM_DEX,3,9.368119771
-0.980000019,#8-7_1uM_DEX,#8-7,1uM_DEX,3,8.685601057
-0.699999988,#8-7_1uM_DEX,#8-7,1uM_DEX,3,7.239835608
-0.420000017,#8-7_1uM_DEX,#8-7,1uM_DEX,3,5.485835902
-0.140000001,#8-7_1uM_DEX,#8-7,1uM_DEX,3,4.095112285
0.140000001,#8-7_1uM_DEX,#8-7,1uM_DEX,3,2.71172758
0.420000017,#8-7_1uM_DEX,#8-7,1uM_DEX,3,2.179656539
0.699999988,#8-7_1uM_DEX,#8-7,1uM_DEX,3,1.640246587
0.980000019,#8-7_1uM_DEX,#8-7,1uM_DEX,3,1.390723617
1.25999999,#8-7_1uM_DEX,#8-7,1uM_DEX,3,1.060472626
1.539999962,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.961397329
1.819999933,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.840305299
2.099999905,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.623807427
2.380000114,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.506384852
2.659999847,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.421987377
2.940000057,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.418317922
3.21999979,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.344928813
3.5,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.297225892
3.78000021,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.216497872
4.059999943,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.234845149
4.340000153,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.150447674
4.619999886,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.20182005
4.900000095,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.16145604
5.180000305,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.150447674
5.460000038,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.088066931
5.739999771,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.084397475
6.019999981,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.091736386
6.300000191,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.084397475
6.579999924,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.077058565
6.859999657,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.084397475
7.140000343,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.08072802
7.420000076,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.066050198
7.699999809,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.055041832
7.980000019,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.058711287
8.260000229,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.058711287
8.539999962,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.062380743
8.819999695,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.062380743
9.100000381,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.029355644
9.380000114,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.029355644
9.659999847,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.066050198
9.940000534,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.033025099
10.21999931,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.044033465
10.5,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.022016733
10.78000069,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.036694555
11.05999947,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.029355644
11.34000015,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.047702921
11.61999989,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.033025099
11.89999962,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.033025099
12.18000031,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.022016733
12.46000004,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.022016733
12.73999977,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.022016733
13.02000046,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.025686188
13.29999924,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.014677822
13.57999992,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.011008366
13.86000061,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.014677822
-13.86000061,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.004785605
-13.57999992,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.004785605
-13.29999924,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0
-13.02000046,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0
-12.73999977,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.004785605
-12.46000004,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.004785605
-12.18000031,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0
-11.89999962,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.004785605
-11.61999989,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0
-11.34000015,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.004785605
-11.05999947,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.004785605
-10.78000069,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0
-10.5,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.00957121
-10.21999931,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.01914242
-9.940000534,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.033499234
-9.659999847,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.028713629
-9.380000114,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.038284839
-9.100000381,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.090926493
-8.819999695,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.095712098
-8.539999962,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.186638591
-8.260000229,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.24406585
-7.980000019,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.24406585
-7.699999809,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.277565084
-7.420000076,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.464203675
-7.140000343,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.454632466
-6.859999657,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.49770291
-6.579999924,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.569486983
-6.300000191,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.909264931
-6.019999981,#8-7_1uM_DEX,#8-7,1uM_DEX,4,0.875765697
-5.739999771,#8-7_1uM_DEX,#8-7,1uM_DEX,4,1.076761103
-5.460000038,#8-7_1uM_DEX,#8-7,1uM_DEX,4,1.143759571
-5.180000305,#8-7_1uM_DEX,#8-7,1uM_DEX,4,1.100689127
-4.900000095,#8-7_1uM_DEX,#8-7,1uM_DEX,4,1.186830015
-4.619999886,#8-7_1uM_DEX,#8-7,1uM_DEX,4,1.349540582
-4.340000153,#8-7_1uM_DEX,#8-7,1uM_DEX,4,1.521822358
-4.059999943,#8-7_1uM_DEX,#8-7,1uM_DEX,4,1.44525268
-3.78000021,#8-7_1uM_DEX,#8-7,1uM_DEX,4,1.536179173
-3.5,#8-7_1uM_DEX,#8-7,1uM_DEX,4,1.91424196
-3.21999979,#8-7_1uM_DEX,#8-7,1uM_DEX,4,2.043453292
-2.940000057,#8-7_1uM_DEX,#8-7,1uM_DEX,4,2.029096478
-2.659999847,#8-7_1uM_DEX,#8-7,1uM_DEX,4,2.445444104
-2.380000114,#8-7_1uM_DEX,#8-7,1uM_DEX,4,2.88093415
-2.099999905,#8-7_1uM_DEX,#8-7,1uM_DEX,4,3.708843798
-1.819999933,#8-7_1uM_DEX,#8-7,1uM_DEX,4,4.536753446
-1.539999962,#8-7_1uM_DEX,#8-7,1uM_DEX,4,4.809532925
-1.25999999,#8-7_1uM_DEX,#8-7,1uM_DEX,4,5.623085758
